"identity","classification","r14State","r15State","r14AngleDegrees","r15AngleDegrees","angleDeltaDegrees","r14BfDfDifferenceDegrees","r15BfDfDifferenceDegrees","r14DiagnosticRoot","r15DiagnosticRoot"
"PST_BRK_PATTERNED_BOWCOMP\Lot_62624-855\62624-855_20260721120719\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70474989841388","89.70474989841388","0","0.009499796827697082","0.009499796827697082","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_e299d5eabf\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_e299d5eabf\back_notch"
"PST_BRK_PATTERNED_BOWCOMP\Lot_62624-855\62624-855_20260721120719\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.38630222751445","89.38630222751445","0","0.02739554497111385","0.02739554497111385","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_0e66b4b19a\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_0e66b4b19a\back_notch"
"PST_BRK_PATTERNED_BOWCOMP\Lot_62624-855\62624-855_20260721120719\Slot06|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.18908844046753","90.18908844046753","0","0.021823119064947605","0.021823119064947605","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_272bd0ce2c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_272bd0ce2c\back_notch"
"PST_BRK_PATTERNED_BOWCOMP\Lot_62624-855\62624-855_20260721120719\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69648780027235","89.69648780027235","0","0.007024399455303865","0.007024399455303865","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_0dd985702d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_0dd985702d\back_notch"
"PST_BRK_PATTERNED_BOWCOMP\Lot_62624-855\62624-855_20260721120719\Slot08|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70562731709346","89.70562731709346","0","0.01125463418688355","0.01125463418688355","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_a5bc7da364\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_a5bc7da364\back_notch"
"PST_BRK_PATTERNED_BOWCOMP\Lot_62624-855\62624-855_20260721120719\Slot09|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69036641002658","89.69036641002658","0","0.019267179946837132","0.019267179946837132","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_ecdc2a85db\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRK_PATTERNED_BOWCOMP_Lot_62624-855_62_ecdc2a85db\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62623-743\62623-743_20260720111120\Slot02|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.85632701609359","89.85632701609359","0","0.11265403218715164","0.11265403218715164","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62623-743_626_8bac5d53aa\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62623-743_626_8bac5d53aa\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62623-743\62623-743_20260720111120\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.86559469350524","89.86559469350524","0","0.06881061298952318","0.06881061298952318","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62623-743_626_263393c455\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62623-743_626_263393c455\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-803\62624-803_20260720153252\Slot14|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_75c1ebb0a5\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_75c1ebb0a5\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-803\62624-803_20260720153252\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.30090529110169","90.30090529110169","0","0.0018105822033476215","0.0018105822033476215","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_281a445dec\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_281a445dec\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-803\62624-803_20260720153252\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.38187602651774","90.38187602651774","0","0.036247946964579114","0.036247946964579114","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_1d34f81167\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_1d34f81167\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-803\62624-803_20260720153252\Slot20|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_ebf591a01e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-803_626_ebf591a01e\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot02|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.90052295635999","89.90052295635999","0","0.0010459127199453633","0.0010459127199453633","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_0bd7c05ee0\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_0bd7c05ee0\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.98697745122092","89.98697745122092","0","0.02604509755818185","0.02604509755818185","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_a4414351c3\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_a4414351c3\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot06|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89588312476812","89.89588312476812","0","0.008233750463773504","0.008233750463773504","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_ff56a52a97\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_ff56a52a97\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot08|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.92225673349193","89.92225673349193","0","0.04451346698385805","0.04451346698385805","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_f0b5e93e38\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_f0b5e93e38\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot10|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.0142531686347","90.0142531686347","0","0.028506337269391224","0.028506337269391224","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_d8ba416b8a\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_d8ba416b8a\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.81973479224303","89.81973479224303","0","0.039469584485971154","0.039469584485971154","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_02c1429172\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_02c1429172\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot14|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.92126691144998","89.92126691144998","0","0.04253382289999763","0.04253382289999763","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_17eb07fca1\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_17eb07fca1\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.92816632680902","89.92816632680902","0","0.05633265361808526","0.05633265361808526","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_393afc1378\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_393afc1378\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.91502692618033","89.91502692618033","0","0.030053852360651945","0.030053852360651945","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_b15f04e1bc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_b15f04e1bc\back_notch"
"PST_BRKFULLMETAL_BOWCOMP\Lot_62624-869\62624-869_20260720115731\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89172421556358","89.89172421556358","0","0.016551568872813505","0.016551568872813505","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_1e6320844b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_BOWCOMP_Lot_62624-869_626_1e6320844b\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST_extrafolder\IDReader1\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69871834721944","89.69871834721944","0","0.002563305561125162","0.002563305561125162","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_f94fe3ad7d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_f94fe3ad7d\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST_extrafolder\IDReader1\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.18490677969426","89.18490677969426","0","0.030186440611487342","0.030186440611487342","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_6f84ed4204\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_6f84ed4204\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST_extrafolder\IDReader2\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.80127300553943","89.80127300553943","0","0.0025460110788628754","0.0025460110788628754","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_dab1536e9a\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_dab1536e9a\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST_extrafolder\IDReader2\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70976845979665","89.70976845979665","0","0.019536919593321045","0.019536919593321045","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_8905dad083\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_8905dad083\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST_extrafolder\IDReader2\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.92092483553435","89.92092483553435","0","0.04184967106871795","0.04184967106871795","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_a5d136f9ff\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_a5d136f9ff\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9273743455328","89.9273743455328","0","0.054748691065611865","0.054748691065611865","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_77ea518206\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_77ea518206\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69871834721944","89.69871834721944","0","0.002563305561125162","0.002563305561125162","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_644c0fd56c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_644c0fd56c\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.18490677969426","89.18490677969426","0","0.030186440611487342","0.030186440611487342","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_300edbc23d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_300edbc23d\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9094972085409","89.9094972085409","0","0.018994417081785286","0.018994417081785286","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_92a4823da9\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_92a4823da9\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.51507198666008","89.51507198666008","0","0.03014397332020735","0.03014397332020735","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_7cff1a7afc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_7cff1a7afc\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.4945478811727","89.4945478811727","0","0.010904237654585813","0.010904237654585813","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_580aa19bb1\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_580aa19bb1\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01710250666207","90.01710250666207","0","0.0342050133241969","0.0342050133241969","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_da9f764bde\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_da9f764bde\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.80127300553943","89.80127300553943","0","0.0025460110788628754","0.0025460110788628754","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_b16d465ffd\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_b16d465ffd\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81762165281094","88.81762165281094","0","0.03524330562191835","0.03524330562191835","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_3600c065dd\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_3600c065dd\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70976845979665","89.70976845979665","0","0.019536919593321045","0.019536919593321045","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_8e621c59d5\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_8e621c59d5\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.80698317193827","89.80698317193827","0","0.013966343876518295","0.013966343876518295","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_c4172711bb\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_c4172711bb\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.88472430666164","89.88472430666164","0","0.03055138667667734","0.03055138667667734","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_20cc0606dc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_20cc0606dc\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\62546-481_POST\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.92092483553435","89.92092483553435","0","0.04184967106871795","0.04184967106871795","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_6b2f5740dc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_62546-_6b2f5740dc\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\ProcessJob0\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9273743455328","89.9273743455328","0","0.054748691065611865","0.054748691065611865","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_a39e068d0a\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_a39e068d0a\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\ProcessJob0\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69871834721944","89.69871834721944","0","0.002563305561125162","0.002563305561125162","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_0ec4158120\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_0ec4158120\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\ProcessJob0\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.18490677969426","89.18490677969426","0","0.030186440611487342","0.030186440611487342","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_574de51abb\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_574de51abb\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481_POST\ProcessJob0\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9094972085409","89.9094972085409","0","0.018994417081785286","0.018994417081785286","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_f01f8c6910\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_POST_Proces_f01f8c6910\back_notch"
